"questionId","questionNumber","questionName","answer","formula","solution","qti","sti","fti","questionText","solutionText","formulaText","hints","moreInfo","queDT","queStatus","examId","yearId","subjectId","chapterId","topicId","examSetId","dificultyId","optionId","wrongAns","set_question_number","autherMarkedQueOk","addedBy","fk_levelId","subjectName","mapQwId","fk_studentId","examName","examSetName","options","adminId","firstName","lastName","eqCommentId","dataEntryFixed","ownerOK","adminOK","ownerComment","adminComment","topicName","subjectCode","chapterName","fk_questionStatusId","fk_queAnsTypeId","fk_essId","essName","queAnsType","fk_examSetId","fk_queAnsTypeId","fk_optionId","dificulty","levelDifficultyId","levelDifficulty","levelDifficultyName","fk_yearId","essInstruction","questionStatusId","questionStatusName","qcStatusClass","examTypeId","examType","mainSubjectId"
"23676","14",,"D",,,"1","1","1","<p><strong>A charge Q is distributed over three concentric spherical shell of radii a, b, c (a &lt; b &lt; c) such that their surface charge densities are equal to one another. &nbsp;The total potential at a point at distance r from their common centre, where r &lt; a, would be:&nbsp;</strong></p>

<p><strong>(A)&nbsp;<span class=""math-tex"">\(\frac{\text Q}{12\pi \in_0}\frac{\text {ab+bc+ca}}{\text{abc}}\)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(\frac{\text Q(\text a^2+\text b^2+\text c^2)}{4\pi\in_0(\text a^3+\text b^3+\text c^3)}\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\frac{\text Q}{4\pi\in_0(\text a+\text b+\text c)}\)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(\frac{\text Q(\text a+\text b+\text c)}{4\pi\in_0(\text a^2+\text b^2+\text c^2)}\)</span></strong></p>
","<p><span class=""math-tex"">\(\text Q_1+\text q_2+\text Q_3=\text Q\)</span>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;.......(1)</p>

<p><span class=""math-tex"">\(=\frac{\text Q_1}{4\pi\text a^2}=\frac{\text Q_2}{4\pi \text b^2}=\frac{\text Q_3}{4\pi\text c^2}=\text k\)</span>&nbsp; &nbsp; ........(2)</p>

<p>Subs.<span class=""math-tex"">\(\text Q_1,\text Q_2,\text Q_3\)</span>&nbsp;in (1)</p>

<p><span class=""math-tex"">\(\text k=\frac{\text Q}{4\pi(\text a^2+\text b^2+\text c^2)}\)</span></p>

<p><span class=""math-tex"">\(\text v=\frac{\text {kQ}_1}{\text a}+\frac{\text {kQ}_2}{\text b}+\frac{\text{kQ}_3}{\text c}\)</span></p>
",,,,"2020-04-18 07:38:24","1","1",NULL,"3",NULL,NULL,"375","2","3","2","14","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14191","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23672","13",,"C",,,"1","1","1","<p><strong>A parallel plate capacitor is of area 6 <span class=""math-tex"">\(\text{cm}^2\)</span> and a separation 3 mm. The gap is filled with three dielectric materials of equal thickness (see figure) with dielectric constants <span class=""math-tex"">\(\text K_1 = 10, \text K_2 = 12 \ \text {and K}_3 = 14.\)</span> The dielectric constant of a material which when fully inserted in above capacitor, gives same capacitance would be: &nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587192923.png"" style=""height:65px; width:150px"" /></strong></p>

<p><strong>(A) 4 </strong></p>

<p><strong>(B) 14 &nbsp;</strong></p>

<p><strong>(C) 12 </strong></p>

<p><strong>(D) 36&nbsp;</strong></p>
","<p><strong><span class=""math-tex"">\(\text C_{\text{net}}\text C_1+\text C_2+\text C_3\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\frac{\text {kAE}_\circ}{\text d}=\text k_1\Big(\frac{\text A}{3}\Big)\frac{\text E_\circ}{\text d}+\text k_2\Big(\frac{\text A}{3}\Big)\frac{\text E_\circ}{\text d}+\text k_3\Big(\frac{\text A}{3}\Big)\frac{\text E_\circ}{\text d}\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text k=\frac{\text k_1+\text k_2+\text k_3}{3}=12\)</span></strong></p>
",,,,"2020-04-18 07:04:01","1","1",NULL,"3",NULL,NULL,"375","1","3","2","13","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14190","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23671","12",,"A",,,"1","1","1","<p><strong>A heat source at <span class=""math-tex"">\(\text T=10^3\)</span>K is connected to another heat reservoir at <span class=""math-tex"">\(\text T = 10^2\)</span> K by a copper slab which is 1 m thick. Given that the thermal conductivity of copper is <span class=""math-tex"">\(0.1 \text {WK}^{-1} \text m^{-1},\)</span> the energy flux through it in the steady state is: &nbsp;</strong></p>

<p><strong>(A) <span class=""math-tex"">\(90 \text{Wm}^{-2}\)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(120 \text{Wm}^{-2}\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(65 \text{Wm}^{-2}\)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(200 \text{Wm}^{-2}\)</span></strong></p>
","<p><span class=""math-tex"">\(\frac{\Delta\text Q}{\Delta \text t}=\frac{\text {kA}}{\ell}(\text T_2-\text T_1)\)</span></p>

<p><span class=""math-tex"">\(\frac{1}{\text A}\Big(\frac{\Delta\text Q}{\Delta \text t}\Big)=\frac{\text {k}}{\ell}(\text T_2-\text T_1)\)</span></p>

<p>&nbsp;</p>
",,,,"2020-04-18 06:50:30","1","1",NULL,"3",NULL,NULL,"375","3","3","2","12","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14189","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23669","11",,"wrongAns",,,"1","1","1","<p><strong>A magnet of total magnetic moment&nbsp; <span class=""math-tex"">\(10^{-2}\hat{\text i}\text A-\text m^2\)</span>&nbsp;is placed in a time varying magnetic field,&nbsp;<span class=""math-tex"">\(\text B\hat{\text i}(\cos\omega\  \text t)\)</span> where B = 1 Tesla and&nbsp;<span class=""math-tex"">\(\omega=0.125\)</span> rad/s. The work done for reversing the direction of the magnetic moment at t = 1 second, is: &nbsp;</strong></p>

<p><strong>(A) 0.01 J </strong></p>

<p><strong>(B) 0.007 J &nbsp;</strong></p>

<p><strong>(C) 0.028 J </strong></p>

<p><strong>(D) 0.014 J</strong></p>
","<p><strong>Work done by external agent&nbsp;<span class=""math-tex"">\(=\text U_\text f-\text U_\text i\)</span></strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span class=""math-tex"">\(=2\text {MB}\)</span></strong></p>
",,,,"2020-04-18 06:40:10","1","1",NULL,"3",NULL,NULL,"375","2","3","2","11","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14188","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23668","10",,"A",,,"1","1","1","<p><strong>The density of a material in SI units is 128 kg <span class=""math-tex"">\(\text m^{-3}\)</span>. In certain units in which the unit of length is 25 cm and the unit of mass 50 g, the numerical value of density of the material is: &nbsp;</strong></p>

<p><strong>(A) 40 </strong></p>

<p><strong>(B) 16 &nbsp;</strong></p>

<p><strong>(C) 640 </strong></p>

<p><strong>(D) 410 &nbsp;</strong></p>
","<p><span class=""math-tex"">\(\frac{128\text {kg}}{\text m^3}=\frac{64(2\text{kg})}{10\text {cm}^3}\)</span>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</p>

<p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(=\frac{64(2\text {kg})}{10^6(50\text {cm})^3}\times 50^{3}\)</span></p>

<p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(=\frac{64\times50\times50\times50}{100\times100\times100}\times\frac{2\text{kg}}{(50 \text {cm})^3}=8\frac{(2\text{kg})}{(50\text {cm}^3)}\)</span></p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",,,,"2020-04-18 06:33:04","1","1",NULL,"3",NULL,NULL,"375","1","3","2","10","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14187","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23667","9",,"A",,,"1","1","1","<p><strong>Two guns A and B can fire bullets at speed 1 km/s and 2 km/s respectively. From a point on a horizontal ground, they are fired in all possible directions. The ratio of maximum areas covered by the bullets fired by the two guns, on the ground is: &nbsp;</strong></p>

<p><strong>(A) 1 : 16 </strong></p>

<p><strong>(B) 1 : 2 &nbsp;</strong></p>

<p><strong>(C) 1 : 4 </strong></p>

<p><strong>(D) 1 : 8&nbsp;</strong></p>
","<p><strong>Area&nbsp;<span class=""math-tex"">\(\propto \pi(\text {Range})^2\propto\text v^4\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\therefore \frac{\text A_1}{\text A_2}=\Big(\frac{1}{2}\Big)^4\)</span></strong></p>
",,,,"2020-04-18 06:21:41","1","1",NULL,"3",NULL,NULL,"375","3","3","2","9","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14186","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23666","8",,"A",,,"1","1","1","<p><strong>In a Young&rsquo;s double slit experiment with slit separation 0.1 mm, one observes a bright&nbsp;fringe at angle&nbsp; <span class=""math-tex"">\(\frac{1}{40}\)</span>rad by using light of wavelength <span class=""math-tex"">\(\lambda_1\)</span>. When the light of wavelength <span class=""math-tex"">\(\lambda_2\)</span>&nbsp;is used a bright fringe is seen at the same angle in the same set up. Given that <span class=""math-tex"">\(\lambda_1\)</span>&nbsp;and <span class=""math-tex"">\(\lambda_2\)</span>&nbsp;are in visible range (380 nm to 740 nm), their values are: &nbsp;</strong></p>

<p><strong>(A) 625 nm, 500 nm </strong></p>

<p><strong>(B) 380 nm, 525 nm &nbsp;</strong></p>

<p><strong>(C) 380 nm, 500 nm </strong></p>

<p><strong>(D) 400 nm, 500 nm&nbsp;</strong></p>
","<p><strong>For maxima,&nbsp;</strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span class=""math-tex"">\(\text {dsin}\theta=\text n\lambda\)</span></strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(\lambda=\frac{\text d\theta}{\text n}\)</span>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span class=""math-tex"">\((\because \sin \theta\approx \theta\  \text {When }\theta \ \text {is small })\)</span></strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(=\frac{2500}{\text n}\text {nm}\)</span></strong></p>

<p><strong>Take n=4, for&nbsp;<span class=""math-tex"">\(\lambda=625 \text {nm and 500 nm.}\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\)</span></strong></p>
",,,,"2020-04-18 06:17:10","1","1",NULL,"3",NULL,NULL,"375","2","3","2","8","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14184","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23629","7",,"D",,,"1","1","1","<p><strong>A block of mass m is kept on a platform which starts from rest with constant acceleration g/2 upward, as shown in figure. Work done by normal reaction on block in time t is:&nbsp;</strong></p>

<p><strong><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587120557.png"" style=""height:78px; width:198px"" /></strong></p>

<p><strong>(A)&nbsp;<span class=""math-tex"">\(-\frac{\text {mg}^2\text t^2}{8}\)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(\frac{\text {mg}^2\text t^2}{8}\)</span></strong></p>

<p><strong>(C) 0</strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(-\frac{3\text {mg}^2\text t^2}{8}\)</span></strong></p>
","<p><span class=""math-tex"">\(\text W=\text {F s}\cos\theta\)</span></p>

<p>&nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(=\text m\Big(\text g+\frac{\text g}{2}\Big)\times\Big[\frac{1}{2}\times\frac{\text g}{2}\times\text t^2\Big]\)</span></p>
",,,,"2020-04-17 10:49:40","1","1",NULL,"3",NULL,NULL,"375","1","3","2","7","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14177","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23627","6",,"A",,,"1","1","1","<p><strong>A uniform metallic wire has a resistance of 18&nbsp;<span class=""math-tex"">\(\Omega\)</span>&nbsp;and is bent into an equilateral triangle. Then, the resistance between any two vertices of the triangle is: &nbsp;</strong></p>

<p><strong>(A) 4&nbsp;<span class=""math-tex"">\(\Omega\)</span></strong></p>

<p><strong>(B) 8&nbsp;<span class=""math-tex"">\(\Omega\)</span></strong></p>

<p><strong>(C) 12&nbsp;<span class=""math-tex"">\(\Omega\)</span></strong></p>

<p><strong>(D) 2&nbsp;<span class=""math-tex"">\(\Omega\)</span></strong></p>
","<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587120004.png"" style=""height:144px; width:200px"" /></strong></p>

<p><strong><span class=""math-tex"">\(\text R_\text{net}=4\Omega\)</span></strong></p>
",,,,"2020-04-17 10:42:38","1","1",NULL,"3",NULL,NULL,"375","3","3","2","6","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14178","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23626","5",,"C",,,"1","1","1","<p><strong>In the cube of side &lsquo;a&rsquo; shown in the figure, the vector from the central point of the face ABOD to the central point of the face BEFO will be:&nbsp;</strong></p>

<p><strong><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587119614.png"" style=""height:111px; width:125px"" /></strong></p>

<p><strong>(A)&nbsp;<span class=""math-tex"">\(\frac{1}{2}\text a(\hat{\text k}-\hat{\text i})\)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(\frac{1}{2}\text a(\hat{\text i}-\hat{\text k})\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\frac{1}{2}\text a(\hat{\text j}-\hat{\text i})\)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(\frac{1}{2}\text a(\hat{\text j}-\hat{\text k})\)</span></strong></p>
","<p><strong><span class=""math-tex"">\(1\Big(0,\frac{\text a}{2},\frac{\text a}{2}\Big)\)</span></strong></p>

<p><strong><span class=""math-tex"">\(2\Big(\frac{\text a}{2},\frac{\text a}{2},0\Big)\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\overrightarrow{\text r_2}-\overrightarrow{\text r_1}=\frac{\text a}{2}\hat{\text i}-\frac{\text a}{2}\hat{\text k}\)</span></strong></p>

<p><strong>Unit vector&nbsp;&nbsp;<span class=""math-tex"">\(=\frac{\hat{\text i}-\hat{\text k}}{\sqrt{2}}\)</span></strong></p>
",,,,"2020-04-17 10:38:48","1","1",NULL,"3",NULL,NULL,"375","2","3","2","5","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14179","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23623","4",,"A",,,"1","1","1","<p><strong>A TV transmission tower has a height of 140 m and the height of the receiving antenna is 40 m. What is the maximum distance upto which signals can be broadcasted from this tower in LOS (Line of Sight) mode? (Given : radius of earth = <span class=""math-tex"">\(6.4 × 10^6 \)</span>m). &nbsp;</strong></p>

<p><strong>(A) 65 km </strong></p>

<p><strong>(B) 48 km &nbsp;</strong></p>

<p><strong>(C) 80 km </strong></p>

<p><strong>(D) 40 km&nbsp;</strong></p>
","<p><span class=""math-tex"">\(\text D=\sqrt{2\text h_\text T\text R}+\sqrt{2\text h_\text R\text R}\)</span></p>
",,,,"2020-04-17 10:29:17","1","1",NULL,"3",NULL,NULL,"375","1","3","2","4","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14183","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23622","3",,"C",,,"1","1","1","<p><strong>A potentiometer wire AB having length L and resistance 12 r is joined to a cell D of emf <span class=""math-tex"">\(\varepsilon	\)</span>&nbsp;and internal resistance r. A cell C having emf <span class=""math-tex"">\(\varepsilon/2\)</span> and internal resistance 3r is connected. The length AJ at which the galvanometer as shown in figure shows no deflection is:&nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587118975.png"" style=""height:173px; width:200px"" /></strong></p>

<p><strong>(A)&nbsp;<span class=""math-tex"">\(\frac{11}{12}\text L\)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(\frac{11}{24}\text L\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\frac{13}{24}\text L\)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(\frac{5}{12}\text L\)</span></strong></p>
","<p><strong><span class=""math-tex"">\(\text V_\text {AJ}=\text {IR}_\text {AJ}\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\frac{\text E}{3}=\Big(\frac
{\text E}{12\text r+3\text r}\Big)\times\Big(\frac{\text x}{\text L}\times12\text r\Big)\)</span></strong></p>

<p>&nbsp;</p>
",,,,"2020-04-17 10:26:57","1","1",NULL,"3",NULL,NULL,"375","3","3","2","3","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14182","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23620","2",,"D",,,"1","1","1","<p><strong>To mop-clean a floor, a cleaning machine presses a circular mop of radius R vertically down with a total force F and rotates it with a constant angular speed about its axis. If the force F is distributed uniformly over the mop and the floor is <span class=""math-tex"">\(\mu\)</span>, the torque, applied by the machine on the mop is: &nbsp;</strong></p>

<p><strong>(A) <span class=""math-tex"">\(\mu \text {FR}/3 \)</span></strong></p>

<p><strong>(B) <span class=""math-tex"">\(\mu \text {FR}/6 \)</span>&nbsp;</strong></p>

<p><strong>(C) <span class=""math-tex"">\(\mu\text {FR}/2 \)</span></strong></p>

<p><strong>(D) <span class=""math-tex"">\(\frac{2}{3}\mu\text {FR}  \)</span></strong></p>
","<p><span class=""math-tex"">\(\text d\tau=(\mu\ \text {dN})\text x\)</span></p>

<p>&nbsp; &nbsp; &nbsp;&nbsp;<span class=""math-tex"">\(=\mu\Big(\frac{\text F}{\pi\text R^2}\times2\pi\times\text {dx}\Big)\text x\)</span></p>

<p>&nbsp; &nbsp;&nbsp;<span class=""math-tex"">\(\tau=\overset{\text R}{\underset{0}\int}\text {d}\tau\)</span></p>

<p><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587118220.png"" style=""height:126px; width:125px"" /></p>
",,,,"2020-04-17 10:10:54","1","1",NULL,"3",NULL,NULL,"375","2","3","2","2","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14181","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23618","1",,"D",,,"1","1","1","<p><strong>In an electron microscope, the resolution that can be achieved is of the order of the wavelength of electrons used. To resolve a width of&nbsp; <span class=""math-tex"">\(7.5 × 10^{-12}\)</span>m, the minimum electron energy required is close to: &nbsp;</strong></p>

<p><strong>(A) 500 <span class=""math-tex"">\(\text{keV} \)</span></strong></p>

<p><strong>(B) 100&nbsp;<span class=""math-tex"">\(\text{keV} \)</span></strong></p>

<p><strong>(C) 1&nbsp;<span class=""math-tex"">\(\text{keV} \)</span></strong></p>

<p><strong>(D) 25&nbsp;<span class=""math-tex"">\(\text{keV} \)</span></strong></p>
","<p><strong><span class=""math-tex"">\(\text k=\frac{\text p^2}{2\text m}=\frac{\text h^2}{2\text m\lambda^2}\)</span></strong></p>

<p><strong>&nbsp; &nbsp;<span class=""math-tex"">\(=\frac{(6.62\times10^{-34})^2}{2\times9.1\times10^{-31}\times(7.5\times10^{-12})^2}\times\frac{1}{1.6\times10^{-19}}\text {eV}\)</span></strong></p>

<p><strong>Alternate method&nbsp;</strong></p>

<p><strong><span class=""math-tex"">\(\lambda=\sqrt{\frac{150}{\text V}}\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\Rightarrow  7.5\times10^{-12}=\sqrt{\frac{150}{\text V}}\)</span></strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(\text V=\frac{80}{3}\text {kV}\)</span></strong></p>

<p><strong>Energy&nbsp;<span class=""math-tex"">\(=\frac{80}{3}\text {keV}\simeq 25\text {keV}\)</span></strong></p>
",,,,"2020-04-17 09:59:53","1","1",NULL,"3",NULL,NULL,"375","1","3","2","1","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14180","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
